949;Estudiante 00949;3.600.000;4.500.000;4.100.000;4.400.000;3.600.000;4.300.000;4.100.000;6.800.000
950;Estudiante 00950;5.600.000;6.300.000;6.300.000;6.200.000;5.900.000;5.600.000;5.800.000;6.400.000
951;Estudiante 00951;6.500.000;6.900.000;6.800.000;6.200.000;6.400.000;6.500.000;6.400.000;6.300.000
952;Estudiante 00952;4.500.000;4.300.000;4.300.000;4.600.000;5.000.000;5.100.000;4.200.000;6.200.000
953;Estudiante 00953;4.000.000;4.000.000;4.800.000;4.200.000;4.200.000;3.900.000;3.800.000;6.500.000
954;Estudiante 00954;5.100.000;5.700.000;5.300.000;4.800.000;5.000.000;5.600.000;5.200.000;5.900.000
955;Estudiante 00955;5.600.000;4.900.000;4.700.000;4.800.000;5.500.000;4.500.000;4.700.000;5.700.000
956;Estudiante 00956;5.900.000;6.300.000;5.600.000;5.900.000;6.000.000;6.100.000;5.700.000;6.300.000
957;Estudiante 00957;4.900.000;5.800.000;5.100.000;4.700.000;5.700.000;4.800.000;4.800.000;5.600.000
958;Estudiante 00958;6.500.000;6.600.000;6.700.000;6.500.000;6.400.000;6.500.000;6.700.000;6.300.000
959;Estudiante 00959;3.800.000;4.100.000;4.800.000;4.700.000;4.700.000;3.900.000;4.400.000;5.600.000
960;Estudiante 00960;6.700.000;6.500.000;6.200.000;6.500.000;6.500.000;6.300.000;7.000.000;6.200.000
961;Estudiante 00961;4.700.000;4.600.000;5.500.000;5.300.000;5.200.000;4.600.000;5.200.000;5.800.000
962;Estudiante 00962;6.600.000;6.400.000;6.900.000;6.300.000;6.200.000;6.600.000;6.500.000;6.300.000
963;Estudiante 00963;6.300.000;6.700.000;6.300.000;6.400.000;6.300.000;6.800.000;6.500.000;5.800.000
964;Estudiante 00964;4.400.000;4.400.000;4.800.000;4.800.000;4.000.000;5.000.000;4.900.000;6.900.000
965;Estudiante 00965;4.400.000;5.200.000;4.300.000;5.000.000;4.500.000;4.100.000;4.700.000;6.500.000
966;Estudiante 00966;4.300.000;4.700.000;4.200.000;4.200.000;4.200.000;3.800.000;4.100.000;5.900.000
967;Estudiante 00967;5.500.000;5.200.000;5.500.000;6.300.000;5.400.000;6.200.000;6.000.000;6.600.000
968;Estudiante 00968;5.500.000;5.500.000;5.900.000;5.200.000;5.300.000;5.400.000;5.100.000;6.500.000
969;Estudiante 00969;6.200.000;6.600.000;6.400.000;6.600.000;6.200.000;6.900.000;6.700.000;5.500.000
970;Estudiante 00970;5.400.000;5.300.000;4.900.000;4.300.000;4.700.000;5.300.000;5.400.000;6.900.000
971;Estudiante 00971;6.600.000;6.300.000;6.200.000;6.300.000;6.600.000;6.300.000;6.200.000;6.900.000
972;Estudiante 00972;5.800.000;5.700.000;5.600.000;5.500.000;5.100.000;5.300.000;5.200.000;6.300.000
973;Estudiante 00973;6.800.000;6.700.000;5.900.000;6.300.000;6.300.000;6.300.000;6.600.000;6.600.000
974;Estudiante 00974;5.000.000;5.100.000;4.600.000;5.100.000;4.800.000;5.400.000;5.200.000;6.400.000
975;Estudiante 00975;5.800.000;5.900.000;5.800.000;5.700.000;5.700.000;6.000.000;5.700.000;6.100.000
976;Estudiante 00976;6.200.000;6.600.000;6.400.000;6.500.000;6.900.000;6.300.000;6.700.000;5.800.000
977;Estudiante 00977;3.800.000;3.500.000;4.400.000;3.400.000;3.500.000;3.600.000;4.000.000;6.900.000
978;Estudiante 00978;6.100.000;6.800.000;6.900.000;6.600.000;6.400.000;6.300.000;6.800.000;6.500.000
979;Estudiante 00979;5.500.000;5.200.000;5.500.000;5.200.000;5.200.000;5.300.000;4.400.000;6.800.000
980;Estudiante 00980;5.200.000;5.400.000;5.100.000;4.500.000;5.300.000;5.100.000;4.900.000;6.800.000
981;Estudiante 00981;3.700.000;3.700.000;4.400.000;4.000.000;4.600.000;4.000.000;4.800.000;6.200.000
982;Estudiante 00982;4.400.000;4.900.000;4.800.000;4.600.000;4.800.000;4.900.000;4.700.000;6.200.000
983;Estudiante 00983;4.600.000;5.300.000;5.000.000;5.200.000;5.500.000;4.900.000;5.000.000;6.400.000
984;Estudiante 00984;4.300.000;4.300.000;3.800.000;4.600.000;4.500.000;4.100.000;4.600.000;6.600.000
985;Estudiante 00985;5.200.000;5.600.000;5.100.000;5.300.000;5.600.000;6.200.000;6.000.000;6.500.000
986;Estudiante 00986;6.000.000;6.500.000;6.300.000;5.400.000;6.000.000;6.500.000;6.200.000;6.000.000
987;Estudiante 00987;3.500.000;3.600.000;4.400.000;3.500.000;4.100.000;3.800.000;4.000.000;6.900.000
988;Estudiante 00988;4.500.000;4.600.000;4.400.000;5.100.000;5.400.000;4.800.000;5.000.000;6.800.000
989;Estudiante 00989;5.000.000;4.800.000;4.600.000;4.700.000;4.700.000;5.100.000;5.600.000;5.800.000
990;Estudiante 00990;4.800.000;5.400.000;5.600.000;5.300.000;5.800.000;5.100.000;4.800.000;6.200.000
991;Estudiante 00991;4.800.000;4.500.000;3.800.000;3.700.000;4.500.000;4.000.000;4.000.000;6.200.000
992;Estudiante 00992;3.900.000;4.000.000;4.100.000;3.700.000;3.900.000;4.800.000;4.500.000;6.100.000
993;Estudiante 00993;5.800.000;5.200.000;5.300.000;5.300.000;5.500.000;5.400.000;5.600.000;6.300.000
994;Estudiante 00994;5.200.000;5.600.000;5.200.000;4.900.000;5.000.000;5.900.000;5.400.000;5.600.000
995;Estudiante 00995;5.400.000;4.700.000;4.900.000;5.400.000;5.300.000;4.500.000;5.500.000;6.900.000
996;Estudiante 00996;4.000.000;4.000.000;4.500.000;4.000.000;3.700.000;3.700.000;4.300.000;5.700.000
997;Estudiante 00997;6.600.000;6.200.000;6.500.000;6.600.000;6.300.000;6.800.000;6.500.000;6.600.000
998;Estudiante 00998;4.200.000;4.900.000;4.300.000;3.900.000;4.500.000;4.500.000;4.500.000;6.700.000
999;Estudiante 00999;6.300.000;5.600.000;6.000.000;6.300.000;6.100.000;6.100.000;5.900.000;6.900.000
1000;Estudiante 01000;5.600.000;5.600.000;5.500.000;5.500.000;6.400.000;6.200.000;5.800.000;6.400.000
